id,publisher,title,"A: Summary, identifier","A: Summary, title","A: Summary, abstract","A: Summary, publisher","A: Summary, contactPoint","A: Summary, accessRights","A: Summary, group","A: Summary, attributes_with_errors","A: Summary, total_attributes","B: Business, description","B: Business, releaseDate","B: Business, accessRequestCost","B: Business, accessRequestDuration","B: Business, dataController","B: Business, dataProcessor","B: Business, license","B: Business, usageRestriction","B: Business, derivedDatasets","B: Business, linkedDataset","B: Business, attributes_with_errors","B: Business, total_attributes","C: Coverage & Detail, geographicCoverage","C: Coverage & Detail, periodicity","C: Coverage & Detail, datasetEndDate","C: Coverage & Detail, datasetStartDate","C: Coverage & Detail, jurisdiction","C: Coverage & Detail, populationType","C: Coverage & Detail, statisticalPopulation","C: Coverage & Detail, ageBand","C: Coverage & Detail, physicalSampleAvailability","C: Coverage & Detail, keywords","C: Coverage & Detail, attributes_with_errors","C: Coverage & Detail, total_attributes","D: Format & Structure, conformsTo","D: Format & Structure, controlledVocabulary","D: Format & Structure, language","D: Format & Structure, format","D: Format & Structure, fileSize","D: Format & Structure, attributes_with_errors","D: Format & Structure, total_attributes","E: Attribution, creator","E: Attribution, citations","E: Attribution, doi","E: Attribution, attributes_with_errors","E: Attribution, total_attributes","F: Technical Metadata, dataClassesCount","F: Technical Metadata, tableName","F: Technical Metadata, tableDescription","F: Technical Metadata, columnName","F: Technical Metadata, columnDescription","F: Technical Metadata, dataType","F: Technical Metadata, sensitive","F: Technical Metadata, attributes_with_errors","F: Technical Metadata, total_attributes",attributes_with_errors,total_attributes
aeb2f1ea-c914-4b30-94c8-9fd3eb51b288,ALLIANCE > HQIP,National Audit of Care at the End of Life - Quality Survey,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,13,42
af148400-1ec6-436d-910e-45350a54c390,ALLIANCE > CYSTIC FIBROSIS,Cystic Fibrosis Patient NTM culture,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,0,0,0,0,0,1,0,0,3,10,0,0,0,0,0,0,5,0,0,0,0,3,1,0,1,0,1,0,1,4,7,10,42
af238430-c257-4d60-9ff0-1de6b825f09e,HUBS > BREATHE,Community perception on public health measures for COVID-19 prevention/control,0,0,0,0,0,1,0,1,7,0,0,1,0,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,1,0,0,4,10,0,0,0,1,0,1,5,0,0,0,0,3,1,0,0,0,0,0,0,1,7,8,42
af660e81-bb96-4e85-99a8-b85147c6ba79,HUBS > DISCOVER NOW,North West London Coordinate My Care (NWL CMC),0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,2,10,1,0,0,0,0,0,0,1,0,0,2,10,0,1,0,0,0,1,5,0,0,0,0,3,1,0,0,0,0,0,1,2,7,7,42
b0886a0c-7ddc-4c2b-a499-afd7262fbe56,ALLIANCE > TISSUE DIRECTORY,RAPPER,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
b0a8085e-8cf0-45ee-b4a6-12a4a545ca70,ALLIANCE > GENOMICS ENGLAND,GENOMICS ENGLAND 100K RARE DISEASE & COMMON,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,0,0,0,0,0,1,0,0,3,10,1,1,0,0,0,2,5,0,0,1,1,3,0,0,0,0,1,0,1,2,7,11,42
b2124786-9658-40cc-b5a3-6624885ce490,ALLIANCE > DUNDEE,Patient SIMD Postcode,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,16,42
b232b32f-07d4-4fce-85a0-3834efd8757a,HUBS > DISCOVER NOW,North West London Patient Index (NWL PI),0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,1,3,10,1,0,0,0,0,0,0,1,0,0,2,10,0,1,0,0,0,1,5,0,0,0,0,3,1,0,0,0,0,0,1,2,7,8,42
b339ea90-c3dd-44d8-a968-88eba9e3edb3,HUBS > DISCOVER NOW,North West London Admitted Patient Care Data (NWL APC),0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,2,10,1,0,0,0,0,0,0,1,1,0,3,10,0,1,0,0,0,1,5,0,0,0,0,3,0,0,0,0,1,0,1,2,7,8,42
b36202ad-7652-460c-8389-baa1a1c1ac46,ALLIANCE > TISSUE DIRECTORY,York Tissue Bank,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,0,0,3,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,8,42
b3a10154-a409-491a-92fb-e7fac47ccd91,ALLIANCE > TISSUE DIRECTORY,HCV Research UK,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,1,1,0,5,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,10,42
b40777a2-468b-4b45-8b7d-2f62f912e950,NIHR Health Informatics Collaborative Critical Care Theme,HIC ICU 8.3.2,0,0,0,0,0,1,0,1,7,0,1,0,1,0,0,0,0,1,1,4,10,1,1,1,1,1,0,0,1,1,0,7,10,1,1,0,0,0,2,5,0,0,1,1,3,0,0,1,0,1,0,1,3,7,18,42
b41bb360-f2ed-49f0-a45b-b2fb05321975,ALLIANCE > BARTS,CDE Surginet Documentation,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,17,42
b4f6a5c2-e652-4972-9d06-510e9a469dfe,ALLIANCE > CPRD,Systemic Anti-Cancer Treatment (SACT) data for CPRD Aurum,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,1,1,1,1,0,1,1,8,10,1,0,1,1,0,3,5,1,0,1,2,3,0,0,1,0,0,0,1,2,7,19,42
b53f716d-a5c3-4ad8-a2aa-cae09c12ac18,NHS Digital,Mental Health Minimum Dataset v4.1 (Non-Sensitive) Episodes,0,0,1,0,0,0,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,1,1,0,0,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,1,0,1,0,1,4,7,20,42
b717d41e-9202-40ed-be1a-882ec0c47761,ALLIANCE > TISSUE DIRECTORY,MRC Brain Banks Network,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,1,0,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
b730442a-72f3-4b0d-8ad3-4bdba046df7a,ALLIANCE > TISSUE DIRECTORY,Tissue Solutions Ltd,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,1,0,0,0,1,1,1,1,7,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,12,42
b765d514-1642-4762-a521-73463c977094,HUBS > DATA-CAN,Yorkshire Specialist Register of Cancer in Children and Young People,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,0,0,0,0,0,0,1,0,3,10,1,1,0,0,0,2,5,0,0,0,0,3,0,0,1,0,1,0,1,3,7,12,42
b796b821-97cf-4aa1-bbc7-53e3c1fbc33f,ALLIANCE > TISSUE DIRECTORY,TRICON8,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,1,1,0,5,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,10,42
b7d5bae7-f047-454c-91c3-81fa5e5543eb,HUB > HUBS > PIONEER,PIONEER - COVID ACUITY,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,1,0,0,0,2,10,1,1,0,0,0,1,1,0,1,0,5,10,0,0,0,0,0,0,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,11,42
b8107ec3-ba35-45ee-8231-cb610fe2ce48,ALLIANCE > DUNDEE,Tayside Radiology,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,16,42
b9a2fe09-60b3-48a4-b252-9ed04a7dcc66,ALLIANCE > DUNDEE,NHS Tayside and Fife Haematology (Lab Data Restructured),0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,16,42
ba071b0b-5ef4-457b-b194-3a69c2c71a06,NHS Digital,Mental Health Minimum Dataset v4 (Non-Sensitive) Events,0,0,1,0,0,0,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,1,1,0,0,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,1,0,1,0,1,4,7,20,42
bab944af-e345-4893-8640-a88aaff97c72,HUBS > BREATHE,Assessment of ASHA’s workload and its determinants,0,0,0,0,0,1,0,1,7,0,0,1,0,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,1,0,0,3,10,0,0,0,1,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,8,42
bc2d2a17-0f36-4cb0-85d3-b54e64460d75,HUBS > DISCOVER NOW,North West London Primary Care Events Data (NWL PCE),0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,2,10,1,0,0,0,0,0,0,1,0,0,2,10,0,1,0,0,0,1,5,0,0,0,0,3,1,0,0,0,0,0,1,2,7,7,42
bc30732b-32cb-4f66-8794-e6e6691c79e7,ALLIANCE > NHS DIGITAL,Cancer Registration Data,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,0,1,1,1,0,1,0,5,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,1,2,7,16,42
bc6ae5bc-7175-49e2-b093-337dde427736,ALLIANCE > CPRD,Patient postcode linked deprivation measures for CPRD GOLD,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,1,1,1,1,0,1,1,8,10,1,0,1,1,0,3,5,1,0,1,2,3,0,0,0,0,0,0,1,1,7,18,42
bcfdc597-1bf0-41c2-8b68-779f9a115f83,ALLIANCE > TISSUE DIRECTORY,Wales Cancer Bank,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
bdc17b2c-8b0f-4959-ab9b-e2de32d8a5f9,NHS Digital,Mental Health & Learning Disabilities Dataset v 1 (Sensitive) Events,0,0,1,0,0,0,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,1,1,0,0,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,1,0,1,0,1,4,7,20,42
bdcbbb2b-df99-4ae7-b36e-f266cfe10ed3,ALLIANCE > CPRD,Mother-Baby Link for CPRD GOLD,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,0,1,4,10,1,0,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,1,2,7,19,42
bddcc89d-028f-48a5-b568-7dccd574563b,ALLIANCE > HQIP,National Joint Registry - Revision Shoulder Replacement dataset,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,13,42
be9bf427-d96d-4b1a-b1d1-83bdc3e8790b,HUBS > BREATHE,4 LMIC Asian Country ChrOnic: estimating respiratory disease burden in adults,0,0,0,0,0,1,0,1,7,0,0,1,0,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,1,0,0,3,10,0,0,0,0,0,0,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,7,42
bf83ada4-b72e-4789-b177-12a53aa763ea,Oxford University Hospitals NHS Foundation Trust,TheatreEvents,0,0,1,0,0,1,0,2,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,18,42
bfc6e7c5-a81b-4fe2-95b5-d108a48d7d67,ALLIANCE > SCOTLAND,Mental Health Inpatient and Day Case - Scottish Morbidity Record (SMR04),0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,1,1,0,4,10,1,1,0,0,0,2,5,0,0,1,1,3,0,0,0,0,0,0,1,1,7,11,42
c0da6801-6907-4c06-8fba-d21943c3a931,ALLIANCE > SAIL,Daily Situation Report Data,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,0,0,0,0,0,0,1,0,0,2,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,1,1,7,5,42
c10d6c3a-e405-4ee9-828f-02443c210879,ALLIANCE > TISSUE DIRECTORY,UCL Infection DNA Bank,0,0,0,0,0,1,0,1,7,0,0,0,1,1,0,0,0,0,0,2,10,1,1,0,0,0,0,1,1,1,0,5,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,11,42
c16605d7-6e6e-4461-bfab-107660e31427,HUBS > BREATHE,Vitamin D supplementation meta-analyses,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,13,42
c182a3b6-8eea-43ef-be18-6cd444f150dc,ALLIANCE > TISSUE DIRECTORY,STAMPEDE,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,0,0,3,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,8,42
c1f947c3-4956-4e0b-93ef-23ce9abda000,HUBS > DISCOVER NOW,North West London Primary Care Prescriptions Data (NWL PCP),0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,0,0,0,0,0,0,1,0,0,2,10,0,1,0,0,0,1,5,0,0,0,0,3,1,0,0,0,0,0,1,2,7,7,42
c22d8356-d51b-4d34-aadf-ed356d15fe46,ALLIANCE > DUNDEE,Fife Radiology,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,16,42
c2548017-7913-40e1-bf98-aaa2e907b0ea,HUBS > BREATHE,Assessing the eDPSEEA model in seasonal pollen induced asthma in Islamabad,0,0,0,0,0,1,0,1,7,0,0,1,0,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,0,0,0,1,0,1,5,0,0,0,0,3,1,0,0,0,0,0,0,1,7,8,42
c275f19e-2373-43dc-8e83-3318aaf8bfa4,ALLIANCE > DUNDEE,Tayside Bowel Screening Dataset,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,16,42
c29c3fbe-700e-4f85-8943-5557c30c1dfa,ALLIANCE > TISSUE DIRECTORY,Arden Tissue Bank,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,0,0,3,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,8,42
c324246a-22d9-45d8-9a7a-a513078be2d1,ALLIANCE > LEICESTER,Genvasc Primary Care Data,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,1,0,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,14,42
c3d84dfa-fe3a-4b86-a0f5-efbe45aa93ad,ALLIANCE > HQIP,Sentinel Stroke National Audit Programme Acute Organisational survey dataset,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,14,42
c43363e5-a2cd-4990-a425-733dfe559a4f,HUBS > BREATHE,UK BiLEVE Consortium Dataset,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,5,0,0,0,0,3,1,0,0,0,0,0,0,1,7,6,42
c494f4ec-77cb-43d0-9038-9885311abb5a,ALLIANCE > SAIL,Cafcass Wales,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,0,1,0,3,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,1,1,7,6,42
c55b92d8-889d-435c-b0cb-2d9f7b432839,ALLIANCE > CPRD,HES Accident and Emergency data for CPRD GOLD,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,0,0,0,1,0,1,0,4,10,1,1,0,1,0,3,5,0,0,1,1,3,0,0,1,0,0,0,1,2,7,14,42
c577669a-a84f-493e-8164-3fe02f618561,ALLIANCE > CPRD,Death Registration data for CPRD Aurum,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,0,0,0,1,1,1,0,5,10,1,1,0,1,0,3,5,0,0,1,1,3,1,0,0,0,0,0,1,2,7,15,42
c5994fae-9c4a-47eb-ba42-85bd76e92879,ALLIANCE > HQIP,National Audit of Psychosis - Audit on Early Intervention in Psychosis services - contextual data,0,1,0,0,0,0,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,14,42
c6117afd-bc4d-404b-8d58-9d87db936b4c,ALLIANCE > CPRD,Practice postcode linked deprivation measures for CPRD GOLD,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,1,1,1,1,0,1,1,8,10,1,0,1,1,0,3,5,1,0,1,2,3,0,0,0,0,0,0,1,1,7,18,42
c6d6bbd3-74ed-46af-841d-ac5e05f4da41,ALLIANCE > TISSUE DIRECTORY,Barts CTU,0,0,0,0,0,1,0,1,7,0,0,0,1,1,0,0,0,0,0,2,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,10,42
c6dc78fa-1543-4fbf-87d8-a3f48e7de813,OTHER > COG-UK,COG-UK Viral Genome Sequences,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,1,0,0,2,10,1,1,0,0,0,2,5,0,0,0,0,3,1,0,0,0,0,0,1,2,7,7,42
c713773c-e961-400e-b44a-947002deb073,NHS Digital,Mental Health & Learning Disabilities Dataset v 1 (Non-Sensitive) Episodes,0,0,1,0,0,0,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,1,1,0,0,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,1,0,1,0,1,4,7,20,42
c7c7d692-99a2-4ef4-b295-35c3e6e243a1,ALLIANCE > SAIL,Annual District Death Daily,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,0,1,0,3,10,0,0,0,0,0,0,5,0,0,0,0,3,1,0,0,1,0,0,1,3,7,9,42
c809126e-315b-4bcc-8fa3-741317bf9a4e,ALLIANCE > SAIL,COVID-19 Consolidated Deaths,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,0,1,0,3,10,0,0,0,0,0,0,5,0,0,0,0,3,1,0,0,0,0,0,1,2,7,7,42
c83d2206-3778-400b-9b26-27c7588af930,ALLIANCE > TISSUE DIRECTORY,RATHL Trial,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,1,0,0,0,2,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,10,42
c8ed8784-91ce-4823-8e80-fa3a4b732e11,ALLIANCE > DUNDEE,NHS Tayside and Fife Virology,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,16,42
c97b8058-a6a4-4c8d-92e1-6e9f4cddd301,NHS Digital,Mental Health Minimum Dataset v4.1 (Non-Sensitive) Records,0,0,1,0,0,0,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,1,1,0,0,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,1,0,1,0,1,4,7,20,42
cabb1db1-ee3e-42ce-a40b-468282e2011d,ALLIANCE > HQIP,National Audit of Care at the End of Life - case note review,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,13,42
cbda5643-96b7-4914-b990-a872e693ff29,ALLIANCE > HQIP,National Early Inflammatory Arthritis Audit - organisational survey dataset,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,14,42
cc383a3f-1c47-4b7d-99cf-be8ee0afe401,NHS Digital,Mental Health Minimum Dataset v4.1 (Sensitive) Records,0,0,1,0,0,0,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,1,1,0,0,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,1,0,1,0,1,4,7,20,42
cc3e20da-aca5-471d-a4bb-38e13f350f10,ALLIANCE > CPRD,HES Admitted Patient Care data for CPRD Aurum,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,0,0,0,1,1,1,0,5,10,1,1,0,1,0,3,5,0,0,1,1,3,0,0,1,0,0,0,1,2,7,15,42
cef00323-8756-4ea5-99e4-f12dcb2c6297,ALLIANCE > NHS DIGITAL,Improving Access to Psychological Therapies Data Set,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,0,0,0,2,10,1,1,0,0,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,12,42
cf3f4336-e52d-4b82-8cc5-647dedaaee57,ALLIANCE > HQIP,National Clinical Audit of Anxiety and Depression - spotlight audit on psychological therapies (clinical),0,1,0,0,0,0,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,14,42
cf81a42f-2611-4410-89e9-7e3770d03a15,ALLIANCE > CPRD,Quality of Life of Colorectal Cancer Survivors in England: Patient Reported Outcome Measures Survey for CPRD GOLD,0,1,0,0,0,1,0,2,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,1,1,1,1,0,1,1,8,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,1,0,0,1,3,7,21,42
d0468470-a88f-4692-a19d-c9ac0b9868f3,ALLIANCE > CYSTIC FIBROSIS,Cystic Fibrosis Patient Microbiology Cultures,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,0,0,0,0,0,1,0,0,3,10,0,0,0,0,0,0,5,0,0,0,0,3,1,0,1,0,1,0,1,4,7,10,42
d2667c43-adfd-4a61-b090-38d39e35a392,ALLIANCE > SAIL,Welsh Cancer Intelligence and Surveillance Unit (WCISU),0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,1,1,7,5,42
d272b783-8db3-4068-8d0f-05728f786d6d,ALLIANCE > TISSUE DIRECTORY,Cancer Group CTR Cardiff trials,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
d2af6a29-291b-4444-a17c-40f4208f1e1b,NHS Digital,Patient Reported Outcome Measures,0,0,1,0,0,1,0,2,7,0,0,1,0,1,0,1,0,0,0,3,10,1,1,0,1,1,1,1,0,1,1,8,10,1,1,1,1,0,4,5,1,0,1,2,3,0,0,1,0,1,0,1,3,7,22,42
d2da2750-7482-4ce9-ae5c-2ab393408a67,ALLIANCE > SAIL,Education - Wales,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,0,0,0,0,0,0,1,0,3,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,1,0,1,0,1,3,7,9,42
d3673b75-ec8f-4c2e-8c9b-6ef1d951f978,ALLIANCE > HQIP,Sentinel Stroke National Audit Programme Clinical Dataset,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,14,42
d3a3935f-b28e-4e74-9b15-9432d611f26c,ALLIANCE > TISSUE DIRECTORY,MFT Biobank,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
d3d1cdf1-3a36-49d1-ba73-b02ebeceab9b,HUB > PIONEER,PIONEER - COVID,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,0,0,0,0,0,1,1,0,4,10,0,1,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,11,42
d3e859ba-cfb0-4eda-a14c-34b08d113cd9,HUBS > BREATHE,Strategy introducing Pulmonary Rehabilitation for COPD management in rural India,0,0,0,0,0,1,0,1,7,0,0,1,0,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,1,0,0,4,10,0,0,0,1,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
d3fd4dac-2d15-401c-8185-905ee108d9ce,Oxford University Hospitals NHS Foundation Trust,JANUS,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,17,42
