pid,id,publisher,title,"A: Summary, identifier","A: Summary, title","A: Summary, abstract","A: Summary, publisher","A: Summary, contactPoint","A: Summary, accessRights","A: Summary, group","A: Summary, filled_attributes","A: Summary, total_attributes","B: Business, description","B: Business, releaseDate","B: Business, accessRequestCost","B: Business, accessRequestDuration","B: Business, dataController","B: Business, dataProcessor","B: Business, license","B: Business, usageRestriction","B: Business, derivedDatasets","B: Business, linkedDataset","B: Business, filled_attributes","B: Business, total_attributes","C: Coverage & Detail, geographicCoverage","C: Coverage & Detail, periodicity","C: Coverage & Detail, datasetEndDate","C: Coverage & Detail, datasetStartDate","C: Coverage & Detail, jurisdiction","C: Coverage & Detail, populationType","C: Coverage & Detail, statisticalPopulation","C: Coverage & Detail, ageBand","C: Coverage & Detail, physicalSampleAvailability","C: Coverage & Detail, keywords","C: Coverage & Detail, filled_attributes","C: Coverage & Detail, total_attributes","D: Format & Structure, conformsTo","D: Format & Structure, controlledVocabulary","D: Format & Structure, language","D: Format & Structure, format","D: Format & Structure, fileSize","D: Format & Structure, filled_attributes","D: Format & Structure, total_attributes","E: Attribution, creator","E: Attribution, citations","E: Attribution, doi","E: Attribution, filled_attributes","E: Attribution, total_attributes","F: Technical Metadata, dataClassesCount","F: Technical Metadata, tableName","F: Technical Metadata, tableDescription","F: Technical Metadata, columnName","F: Technical Metadata, columnDescription","F: Technical Metadata, dataType","F: Technical Metadata, sensitive","F: Technical Metadata, filled_attributes","F: Technical Metadata, total_attributes",filled_attributes,total_attributes
1a02bc11-a378-4f9e-82f9-c52674b388bd,4c171540-5caa-42f7-868d-1d4d7b969f11,,Assessment of ASHA’s workload and its determinants,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,42
2581994d-5be2-4465-bb62-60c4c97e8e2b,4cb9082f-619d-4be2-8d09-641f2c573d38,HUB > BREATHE,"Prevention, detection, treatment: adult lung disease/cancer in rural Tamil Nadu",1,1,1,1,1,1,1,7,7,1,0,0,1,1,1,1,0,1,1,7,10,1,0,1,1,1,1,1,1,1,1,9,10,1,1,1,0,0,3,5,1,0,0,1,3,0,0,0,0,0,0,0,0,7,27,42
264a1987-a8cb-4a83-81e0-70b4c3893b7d,4cde083a-bf5a-4f57-97c6-38632e10050d,ALLIANCE > TISSUE DIRECTORY,Obesity Research Biobank Syndicate (ORBiS),1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
306274ee-a098-43cc-b113-2df8116a8703,4d0c3779-9251-4a4a-9eff-41a47869157f,ALLIANCE > HQIP,National Oesophago-Gastric Cancer Audit - clinical dataset,1,1,1,1,1,1,1,7,7,1,0,0,1,0,0,0,0,0,0,2,10,0,0,0,0,1,0,0,0,0,1,2,10,0,0,1,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,12,42
4ca76471-6970-4ad4-87c7-fae77a98cbf5,4d1271dd-b256-454b-9b13-be38bef73f15,ALLIANCE > HQIP,Paediatric Intensive Care Audit Network - core dataset (admission),1,1,1,1,1,1,1,7,7,1,0,0,1,0,0,0,0,0,0,2,10,0,0,0,0,1,0,0,0,0,1,2,10,0,0,1,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,12,42
c388676c-a5e5-419c-967c-239c1f0c3c5c,4d560a49-6ab2-460c-980f-94d76d1527f2,,NIHR BioResource: SNP chip data,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
c6e0e70e-7f23-4a44-a2cf-1d7d87be7808,4dd3f23c-44be-4126-aac5-ba655d07855c,ALLIANCE > TISSUE DIRECTORY,POUT-T,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
1d35e229-13eb-4be1-9dae-4752b6c27c4a,4eb62568-e89c-4d85-af0e-095e1e5b8a36,,Death Registration data for CPRD GOLD,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
d4362d41-0838-4f41-bba3-c3268312c444,4ee43bb7-54a1-40a9-9a2a-4f07cd5b1920,,Hospital Episode Statistics Outpatients,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
3b5907da-256d-49a3-b24b-00893afe8bdd,4f3fff58-7c32-4879-8ac2-f3c7641fbb85,,National Audit of Dementia Round 4 - carer experience survey,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,42
11deee42-5876-4ebe-acca-e996702e1343,501b0226-1cbf-4717-8dee-adf189dd0088,ALLIANCE > HQIP,"Maternal, Newborn and Infant Clinical Outcome Review Programme - perinatal surveillance dataset",1,1,1,1,1,1,1,7,7,1,0,0,1,0,0,0,0,0,0,2,10,0,0,0,0,1,0,0,0,0,1,2,10,0,0,1,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,12,42
3558f8a1-6d52-4b59-b513-51c068095bc2,50609a73-30a0-46ca-847d-4a9c1bfec5fc,ALLIANCE > HQIP,National Cardiac Audit Programme - Myocardial Ischaemia National Audit Project (MINAP),1,1,1,1,1,1,1,7,7,1,0,0,1,0,0,0,0,0,0,2,10,0,0,0,0,1,0,0,0,0,1,2,10,0,0,1,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,12,42
ef6e68d6-dcba-410c-943c-26ca21376a3a,51221591-a4d4-4b9f-a220-b72d860d99fd,,National Audit of Dementia Round 4 - staff questionnaire,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,42
cfdafacb-48f0-4ad8-9f20-193a5eec2da4,51ad73b3-dd3e-44ad-b941-0d5d12bcb0cd,,Looked After Children Wales (LACW),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
621dd611-adcf-4434-b538-eecdbe5f72cf,5271131b-ba5b-452d-b230-077094a031c2,ALLIANCE > BARTS HEALTH,ARIA Dataset,1,1,1,1,1,1,1,7,7,0,0,0,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,8,42
beeee4fb-55ab-41b0-9287-33f008e9d6bf,52db3903-e6c1-4f03-b6ee-909967fe3d16,,Respiratory rate counters in paediatric pneumonia diagnosis,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,42
de9cf0f5-b26a-4363-9df8-3628a4aa6b6e,535a0983-6618-4211-a939-ae2edfe26f9a,HUB > DISCOVER NOW,North West London Adult Social Care Data (NWL ASC),1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,1,1,1,1,9,10,1,1,1,1,1,5,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,39,42
e600dae2-a83c-4b7a-8d23-af4ac31ca374,53846ac7-61b7-4403-8556-c319d04b546d,,National Records of Scotland (NRS) - Deaths Data,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
cacba424-6c2c-4b57-8f5b-64e92a78370a,53b7c446-667b-409e-920e-67cb516de3ae,HUB > PIONEER,Ventilatory strategies and outcomes for patients with COVID: a dataset in OMOP,0,1,1,1,1,1,0,5,7,1,1,1,1,1,1,0,0,0,0,6,10,1,1,1,1,1,0,0,1,1,1,8,10,1,1,1,1,0,4,5,1,0,1,2,3,1,1,1,1,1,1,0,6,7,31,42
1c49a822-6432-468b-8ba5-6aab534654b9,53dbbca0-b57d-4f93-8f05-37f626f9a7bc,,Scottish Medical Imaging (SMI) Research Dataset,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
b32325d7-7f00-4d20-9935-dd02e1bc6932,542bf16f-baea-4fca-be51-fcef9732494a,,Cervical Screening Wales (SCSW),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
f13258c3-f85a-4772-b42e-da8a84c5064a,54a7dd45-d6c7-4b4d-801d-2becd2b694f1,ALLIANCE > TISSUE DIRECTORY,Epilepsy Society Brain and Tissue Bank,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
ffdf167b-f3a3-4d78-a228-2865aea90509,55b311a8-7162-410c-8cf7-eef1ac9ff544,,IBD Registry COVID-19,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,42
c0318a31-a32c-4d3a-9591-dfe9352bf2b9,567b23fe-abf2-4e2e-88f7-505dfeaa3cde,ALLIANCE > TISSUE DIRECTORY,LBIH Biobank,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
2f36b7b3-e50f-459f-a691-f62dde65e2bd,567b5d24-07df-4430-8466-4444ecbe86c8,,Assessing the feasibility and effectiveness of introducing pulse oximetry,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,42
5f4c825d-d6c3-453e-9667-8cdf2329b6e1,56f3e791-a204-4f67-a4d0-52803148d71a,ALLIANCE > TISSUE DIRECTORY,TNT: Triple Negative breast cancer Trial,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
cd20517c-2f75-40e9-9ee8-563d32624b55,5727d014-0c5c-4dcb-89c9-ff33e1b680bb,,Wellcome Sanger Institute: Whole Exome Sequencing,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,42
18bfe765-5733-41f3-8114-0a1ec2524b5b,57458394-945e-4e6a-abc7-91df0f44cb60,,NIHR IBD BioResource: Health and Lifestyle Questionnaire,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
e253257c-48c2-491b-b3b9-205161a16a7e,575514e3-6e8f-4218-bd75-ff32742abc52,NCS > OFFICE FOR NATIONAL STATISTICS,Coronavirus and the social impacts on Great Britain,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,0,0,1,0,7,10,1,1,0,1,1,1,0,1,1,1,8,10,1,1,1,1,0,4,5,1,0,0,1,3,1,1,1,1,1,1,0,6,7,33,42
f5f6d882-163d-4ef1-a53e-000fba409480,57726e95-afe2-4d62-ab1e-81d90eb0ec1d,ALLIANCE > SAIL,COVID-19 Test results,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,5,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,40,42
d1490c18-b6a0-46a2-915f-d7145f02e36f,57a2febd-6ff7-402b-9503-b362d476257f,,CPRD Aurum ICNARC,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
9c535c8d-ebac-4212-b602-fc2489df2c92,580b029e-4cce-44db-9c76-f8530cf599db,,National Radiotherapy Dataset (RTDS) for CPRD Aurum,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
e0d00cb7-62e1-4a38-8df6-cf537b59228d,590e7bb7-a6e3-4f87-af2f-e46943f98ce9,,Exploration of Pneumonia Related Policy Formation and Implementation in Pakistan,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,42
cf9bc775-1db7-44e4-9a16-317d5bb063a2,598ab9d9-04a3-4628-be64-d8f026d266ac,,Computational Framework to Interpret Chest X-rays and Diagnose Pneumonia,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,42
ac7016ce-f7a9-4c71-bebb-6af6efa27844,59f5b724-234f-401d-a8f5-df35ea9ecdc9,,National Cardiac Audit Programme - Percutaneous Coronary Interventions (PCI),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,42
2439a88e-d961-4152-a7b5-042097946209,5a108169-4afd-4e02-908b-c65bddc3bd2e,,HES Patient Reported Outcomes Measures (PROMs) data for CPRD GOLD,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
5f37e3c2-b5ac-43eb-8eba-ac94dbbff103,5a6009f8-c74a-4e72-b2a1-83be100f7841,,National Cardiac Audit Programme - National Adult Cardiac Surgery Audit (NACSA),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,42
b8d009d0-0163-4aaf-8bd6-ad363c859862,5ad2e0c9-f0ba-4947-90f7-b19431080f83,,National Joint Registry - Primary Ankle Replacement dataset,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
597524d4-038e-4fc2-aff9-1c9b87d3e16c,5b456d15-cb68-4944-839c-c25a2986e572,,Longitudinal C-reactive protein concentrations in COVID-19: an OMOP dataset,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
721db252-8069-433d-bb6d-4b44b243d364,5b9b7964-615b-438a-b151-d2f884a24aee,HUB > DISCOVER NOW,North West London Accident and Emergency Data (NWL A&E),1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,1,1,1,1,9,10,1,1,1,1,1,5,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,39,42
e57dd7a2-3c5c-4285-8001-8e2589c395e9,5bb40472-fc5d-4b16-a0a6-d1d42fd1d3e8,ALLIANCE > TISSUE DIRECTORY,VinCaP,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
e2f5d637-94b3-447b-b7eb-ea957ce449b6,5c2cd37f-a930-4e92-85a4-76394838ce90,,Cancer registration data for CPRD GOLD,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
9711e6cc-426c-4cef-afb3-64382f8d7ed4,5c7ae78d-53e6-427d-a3a9-52538f8342dc,HUB > BREATHE,International Severe Asthma Registry,1,1,1,1,1,1,1,7,7,1,0,0,1,1,1,0,0,0,0,4,10,1,1,0,0,1,0,0,1,0,1,5,10,1,1,1,0,0,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,22,42
48627b2d-f247-4921-9ee1-6c37adfff10d,5ca0f47a-307f-448e-911c-24e01c79120f,,Mental Health Dataset (MHDS) for CPRD Aurum,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
17056e83-ee5a-4fe7-86e1-f09563256be1,5cd5a6a1-f7a2-4d83-a3e3-423495c3a281,,Education Daily Attendance Dataset (EDAD),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
e508951d-e118-4217-84a4-722e50fdd400,5ce6905a-8b54-4d6c-9da6-e2d57ce45419,,National Waiting List Diagnostics,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
32edd77d-533c-423f-b045-937507f8505d,5cf49b5c-bb8d-4ab2-90ce-74d801f7c090,,Renal Register – ISD National dataset,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
2ec8d8e3-35bc-4304-83e8-3afed4438cd5,5d577e70-2b9b-4286-81f3-824978dc3069,,Moorfields Ophthalmic Prescription 004,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
4b8675d3-dd87-4cca-804c-aaf0e4ff8140,5de9d313-fb9f-4dbf-a959-1329062eb1ef,,NIHR BioResource: Case report form,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
59d72237-6969-4f59-9e87-48138978abe8,5e022f8f-4d07-44bb-a87c-43e31200fe1e,ALLIANCE > OXFORD UNIVERSITY HOSPITALS NHS TRUST,ARIA Radonc,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,42
03280e87-6975-4a2a-967d-b332cb788e44,5e044863-b792-4256-aa45-3235a6546e39,,National Joint Registry - Primary Hip Replacement dataset,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
2d3ec99a-a087-4355-8539-5a22cef58910,5e19a471-64e3-4aa4-ac56-6901d5e39e28,HUB > DISCOVER NOW,North West London Mental Health Data (NWL MH),1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,1,1,1,1,9,10,1,1,1,1,1,5,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,39,42
fa257aa8-51fc-4eb7-a448-e473fa54686d,5e2a7277-dc64-499a-b16d-51850d9ad00b,ALLIANCE > SAIL,Emergency Department Dataset Daily,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,5,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,40,42
10ffac16-d0c2-4d53-ab6a-69a38e283223,5e442584-9acd-4e8d-9448-5f8f2b937d56,,NHS Tayside and Fife Biochemistry (Lab Data Restructured),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
bf392537-82b4-4d71-ace0-e7bea3b167fb,5e9d4a4b-544c-4739-b079-62f353086fde,,Moorfields AMD Dataset Release 002,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
20fe153c-a5e5-4991-900e-8fa9988e771a,5e9fba37-017b-4481-bc69-75ef1e005c2f,,National Community Child Health Database (NCCHD),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
0a852454-ee67-443b-a091-d13499a71b41,5ef3573a-274a-41e1-8f64-9330109d59d1,,National Cancer Registration and Analysis Service,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
628e9ad9-28c5-4d58-9ec5-04a63be9b4cf,5fdfa652-eda8-4709-89e0-02d8412851d4,,Covid-19 Infection Survey,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
1032850f-7631-4d9e-a760-b0532bffd21a,601f1504-2706-405b-94cb-8cd14231f434,HUB > DISCOVER NOW,North West London population data (NWL POP),1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,5,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,40,42
108ba1b0-994d-449c-b192-2331698e477d,602dc3ef-8c76-4ad4-941b-0a39e50481e7,,"Investigating the impact of frailty, age and illness severity during COVID-19",0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
71eb0192-1124-4b27-86e4-1139e0047a02,60b148f7-b48c-49c4-9286-b83691cfc7b2,ALLIANCE > TISSUE DIRECTORY,STAMPEDE,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
3858647c-5161-45dc-ba49-66a4fc4499c2,61b34cfb-041b-46a3-801d-1932b92795b9,,Weekly SUS Inpatient Dataset,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
fa9c25eb-1ce0-4f44-b6a6-46ec8caeef40,61df41f6-6d91-4144-b29d-489dd73c48a1,,COVID-19 Wastewater data,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
ed2de8fe-a204-4a4e-bcfa-9e3ad85e2fee,62663e36-f8cb-4ca0-9fdf-bca1023726d3,,HES Admitted Patient Care data for CPRD Aurum,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
ea748742-568a-46e2-b603-2fada49024e1,62c01293-83a5-4d4d-9d36-9d7aa2bf120f,GENOMICS ENGLAND,GENOMICS ENGLAND 100K PHE LINKED DATA,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,5,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,40,42
2454a964-be58-4d1f-8f9a-ffae9db9129c,62fef8d2-c397-43c3-b14a-69cf89423887,HUB > BREATHE,Vitamin D supplementation meta-analyses,1,1,1,1,1,1,1,7,7,1,0,0,1,1,1,0,0,0,0,4,10,0,0,0,0,1,0,0,0,0,1,2,10,0,0,1,0,0,1,5,1,0,0,1,3,0,0,0,0,0,0,0,0,7,15,42
add6226b-0f21-439a-84a6-51dc26cdc425,63f5c784-e0ee-46db-bbe5-279164033ed4,,Intensive Care National Audit and Research Centre - Covid19 (ICNC),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
826be5be-9977-49f9-b6d1-83ed9de08ebe,6421830a-148d-4f86-8cd3-cefb5177610c,,Tayside Microbiology Lab,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
