minMultiplicity,label,domainType,maxMultiplicity,description,dataTypeLabel,id,dataClass,aliases,dataModel,dataType
,Weight,DataElement,,Child’s weight in kilograms to two decimal places,NNN.N (or 0 to indicate not done),c7c3d7e9-6bf9-4b71-88fa-056cf50f2d97,431bbc7a-cee2-483b-b744-5a6c41fd0036,,22277cb3-effc-4422-84aa-de1e31ee5442,PrimitiveType
,ID No:,DataElement,,Professional identification number of the health professional(s) completing the CHSP-PS form,Codes from local (NHS Board) reference file,5ab802ef-2126-4cc3-bd2a-0a9cb9173a8c,fe66f580-f49f-4c9a-b015-104db5828a17,,22277cb3-effc-4422-84aa-de1e31ee5442,PrimitiveType
,Support Needs Status,DataElement,,"Child’s status on the Support Needs System 
0	(Not active on SNS) 
1	(Active – not yet notified to doctor) 
2	(Active – not yet assessed) 
3	(Active – being assessed) 
4	(Previously on SNS) 
8 (No planned assessment)",number,546008a9-d271-40b1-afc3-2f365f2d8a32,fe66f580-f49f-4c9a-b015-104db5828a17,,22277cb3-effc-4422-84aa-de1e31ee5442,PrimitiveType
,Summary comment,DataElement,,Any additional information the Health Visitor wishes to record,Free text,a0c4a0b8-c3fd-451a-8214-7603eac65c97,fe66f580-f49f-4c9a-b015-104db5828a17,,22277cb3-effc-4422-84aa-de1e31ee5442,PrimitiveType
,Place of review:,DataElement,,Location(s) where the child health review was delivered,Must complete one box with Y (yes),73d56b08-f827-4f61-b93e-7481c3c43ab5,fe66f580-f49f-4c9a-b015-104db5828a17,,22277cb3-effc-4422-84aa-de1e31ee5442,PrimitiveType
,Health plan indicator,DataElement,,"Summary indicator of the child’s overall need for ongoing support. 
An additional HPI indicates that the child (and/or their carer) requires sustained (>3 months) additional input from professional services to help the child attain their health or development potential.  Any services may be required such as additional Health Visitor support, parenting support, enhanced early learning and childcare, specialist medical input, etc. 
C (core) 
A (additional) 
U (unknown)",Text,26c49cc0-5333-40d1-8331-2eb88ed681cb,fe66f580-f49f-4c9a-b015-104db5828a17,,22277cb3-effc-4422-84aa-de1e31ee5442,PrimitiveType
,Updated HPI,DataElement,,"Updated Health Plan Indicator recorded at the end of the child health review. See Health Plan Indicator variable above for full definition. 
C (core) 
A (additional) 
U (unknown)",Text,1fc15cc2-0975-4574-b3af-9d069b320899,fe66f580-f49f-4c9a-b015-104db5828a17,,22277cb3-effc-4422-84aa-de1e31ee5442,PrimitiveType
,Practitioners involved in review:,DataElement,,Health professional(s) directly involved in delivering the child health review 	Must complete one box with Y (yes),Text,219bf9a8-4211-43bc-973f-0059ea200b37,fe66f580-f49f-4c9a-b015-104db5828a17,,22277cb3-effc-4422-84aa-de1e31ee5442,PrimitiveType
,Signature Print name,DataElement,,Signature and name of the health professional(s) completing the CHSP-PS form,Free text,311cb461-c365-47c7-aa38-287b9c9bef65,fe66f580-f49f-4c9a-b015-104db5828a17,,22277cb3-effc-4422-84aa-de1e31ee5442,PrimitiveType
,HB,DataElement,,NHS Board of child’s residence,Code from national (ISD) reference file,135a54b2-d205-458c-89bc-afe23463ebab,bc999f14-44f7-4655-b7e7-d8e1e4b17466,,22277cb3-effc-4422-84aa-de1e31ee5442,PrimitiveType
,Carer present with child (At Review),DataElement,,Carer(s) present with child at review.  Primary carer refers to the adult living (at least most of the time) with the child who provides most day to day care.,Text,9bd5a4d6-4f04-437b-b1b6-d5605821f78f,bc999f14-44f7-4655-b7e7-d8e1e4b17466,,22277cb3-effc-4422-84aa-de1e31ee5442,PrimitiveType
,Bilingual/multilingual,DataElement,,Is the child routinely exposed to more than one spoken language in their home and/or care environment?,"Y (yes), N (no)",b10946d0-7db8-432f-8015-df085dafb26d,bc999f14-44f7-4655-b7e7-d8e1e4b17466,,22277cb3-effc-4422-84aa-de1e31ee5442,PrimitiveType
,TB risk status,DataElement,,Country of birth of child / parents / grandparents,Free text,891f73a8-5c41-4726-a512-ab9c52fe2282,bc999f14-44f7-4655-b7e7-d8e1e4b17466,,22277cb3-effc-4422-84aa-de1e31ee5442,PrimitiveType
,Date of visit / review / assessment,DataElement,,Date Health Visitor first visit was completed,ddmmyy,f36b290b-23bb-4bef-818d-c890c79d300d,bc999f14-44f7-4655-b7e7-d8e1e4b17466,,22277cb3-effc-4422-84aa-de1e31ee5442,PrimitiveType
,Ethnicity,DataElement,,Child’s ethnicity as stated by their primary carer,See list at foot of table,c408d97f-2327-4280-ab4b-446bbf9b599d,bc999f14-44f7-4655-b7e7-d8e1e4b17466,,22277cb3-effc-4422-84aa-de1e31ee5442,PrimitiveType
,"Newborn Hearing 
Screening Results 
(R & L)",DataElement,,Results of the child’s newborn hearing screening relating to right and left ears,Text,c3d05409-9ca2-4dde-8010-3312b9064889,bc999f14-44f7-4655-b7e7-d8e1e4b17466,,22277cb3-effc-4422-84aa-de1e31ee5442,PrimitiveType
,EDD,DataElement,,Estimated date of delivery,ddmmyy,d4f7755b-d9a6-4ece-91e5-76dcac8a6f0d,bc999f14-44f7-4655-b7e7-d8e1e4b17466,,22277cb3-effc-4422-84aa-de1e31ee5442,PrimitiveType
,Treatment Centre,DataElement,,General Practice or community clinic where the child should be scheduled to receive child health reviews,Code from local (NHS Board) reference file,32b59985-d443-4fff-8c7b-e9660b160804,bc999f14-44f7-4655-b7e7-d8e1e4b17466,,22277cb3-effc-4422-84aa-de1e31ee5442,PrimitiveType
,Primary carer current smoker,DataElement,,"Is the child’s primary carer a current smoker?  Primary carer refers to the adult living (at least most of the time) with the child who provides most day to day care. If a carer uses e cigarettes only, they should not be classed as a current smoker.","Y (yes), N (no)",c3020d83-c169-495d-82c2-311ed7743a06,bc999f14-44f7-4655-b7e7-d8e1e4b17466,,22277cb3-effc-4422-84aa-de1e31ee5442,PrimitiveType
,PathologyID,DataElement,,WSIC Derived Row Identifier,int,a60e1233-3da5-4e66-94d4-556cc68d686f,c6dd49a9-9c58-4005-adbe-4ac2e752c26e,,22a99111-46ad-4d3f-a2d5-09351e851350,PrimitiveType
,TestResultDer,DataElement,,Derived Result of Pathology Test,varchar (15),8ca955d6-0037-4cbf-a521-479878c3e96c,c6dd49a9-9c58-4005-adbe-4ac2e752c26e,,22a99111-46ad-4d3f-a2d5-09351e851350,PrimitiveType
,ResultDate,DataElement,,Date of the resut without time,date,060ea38a-6cf1-4a3d-847d-b9295d47c1b5,c6dd49a9-9c58-4005-adbe-4ac2e752c26e,,22a99111-46ad-4d3f-a2d5-09351e851350,PrimitiveType
,LocName,DataElement,,Location details,varchar (255),81b17435-fec7-44cb-9d8c-a959ec147132,c6dd49a9-9c58-4005-adbe-4ac2e752c26e,,22a99111-46ad-4d3f-a2d5-09351e851350,PrimitiveType
,DataRefreshDT,DataElement,,datetime of record updated/inserted,datetime2,395cdfa0-a4f9-4369-897a-c9170e758a4d,c6dd49a9-9c58-4005-adbe-4ac2e752c26e,,22a99111-46ad-4d3f-a2d5-09351e851350,PrimitiveType
,LocCode,DataElement,,Location details,varchar (255),391be070-6c64-44ab-9b6e-776c89e3609c,c6dd49a9-9c58-4005-adbe-4ac2e752c26e,,22a99111-46ad-4d3f-a2d5-09351e851350,PrimitiveType
,TestCode,DataElement,,Code representing the type of test undertaken. Only populated for provider TDL.,varchar (10),acd5c0ed-916b-4552-ba32-71527fee98fb,c6dd49a9-9c58-4005-adbe-4ac2e752c26e,,22a99111-46ad-4d3f-a2d5-09351e851350,PrimitiveType
,ReceiveDT,DataElement,,Sample received date,datetime,d63140ff-eb34-4c51-96e8-ecaacdbadddd,c6dd49a9-9c58-4005-adbe-4ac2e752c26e,,22a99111-46ad-4d3f-a2d5-09351e851350,PrimitiveType
,Site,DataElement,,"Location of site from where sample was sent:
Central London Community Healthcare NHS Trust
CLH Community Dermatology Service
Client Unresolved
CW
CX
Emergency Care (CWH)
HH
Hillingdon Site
NHS Hammersmith and Fulham CCG
NHS West London CCG
OS
QC
SM
St Mary's Hospital Portsmouth
UN
Watford General Hospital
WE
West London Mental Health NHS Trust
WM",varchar (255),a4245360-ee64-4044-bfae-819014688662,c6dd49a9-9c58-4005-adbe-4ac2e752c26e,,22a99111-46ad-4d3f-a2d5-09351e851350,PrimitiveType
,TestName,DataElement,,Name of the type of test undertaken. Only populated for provider TDL.,varchar (255),d6b26111-6d0d-4ea1-9eff-0f147eef3f4c,c6dd49a9-9c58-4005-adbe-4ac2e752c26e,,22a99111-46ad-4d3f-a2d5-09351e851350,PrimitiveType
1,DRUGSIvacaftorPretreatSweatChlorideDate_NK,DataElement,1,,bit,507fc281-aff2-4b3c-9ed6-e02dc4e08455,576f92a8-2113-4185-b4ea-2e8fc1ffda65,,22fe7168-89af-4d93-89c8-afa03cf2031a,PrimitiveType
1,DRUGSIvacaftorPretreatFEVHeight,DataElement,1,,"decimal(11, 3)",daf5dece-e202-42cc-a48b-9c59185119f1,576f92a8-2113-4185-b4ea-2e8fc1ffda65,,22fe7168-89af-4d93-89c8-afa03cf2031a,PrimitiveType
1,DRUGSIvacaftor6to8WeeksPostSweatChloride,DataElement,1,,"decimal(6, 1)",9cd5c58c-fbde-4da9-a282-819cc42f1925,576f92a8-2113-4185-b4ea-2e8fc1ffda65,,22fe7168-89af-4d93-89c8-afa03cf2031a,PrimitiveType
1,DRUGSIvacaftor6to8WeeksPostFEV1NotDone,DataElement,1,Triggered for patients under 5 years only,varchar(3),0595565e-c569-4971-8e16-8b3f894d94d7,576f92a8-2113-4185-b4ea-2e8fc1ffda65,,22fe7168-89af-4d93-89c8-afa03cf2031a,PrimitiveType
1,DRUGSDrugType,DataElement,1,,DRUGSDrugType,107ebd9f-b5a8-46f9-9bb8-488566cbadaf,576f92a8-2113-4185-b4ea-2e8fc1ffda65,,22fe7168-89af-4d93-89c8-afa03cf2031a,EnumerationType
1,DRUGSDrugTypeOther,DataElement,1,,varchar(100),52ee7cf2-e425-424d-addb-8bb4b3b04554,576f92a8-2113-4185-b4ea-2e8fc1ffda65,,22fe7168-89af-4d93-89c8-afa03cf2031a,PrimitiveType
1,DRUGSDosageUnits,DataElement,1,,varchar(5),7a71fdcd-4f42-4e45-a5ad-31ab155eb0c0,576f92a8-2113-4185-b4ea-2e8fc1ffda65,,22fe7168-89af-4d93-89c8-afa03cf2031a,PrimitiveType
1,DRUGSIvacaftor6to8WeeksPostFEV1,DataElement,1,,"decimal(11, 2)",92c8766b-54a9-458f-b8d2-00c95a4976d6,576f92a8-2113-4185-b4ea-2e8fc1ffda65,,22fe7168-89af-4d93-89c8-afa03cf2031a,PrimitiveType
1,DRUGSIvacaftorPretreatFEV1NotDone,DataElement,1,,varchar(3),29a67674-61ef-416d-93a8-23083b10a54e,576f92a8-2113-4185-b4ea-2e8fc1ffda65,,22fe7168-89af-4d93-89c8-afa03cf2031a,PrimitiveType
1,DRUGSDosage,DataElement,1,,varchar(64),6e86659c-df62-4b32-8b64-d5d2386c4411,576f92a8-2113-4185-b4ea-2e8fc1ffda65,,22fe7168-89af-4d93-89c8-afa03cf2031a,PrimitiveType
,AVAIL_FROM_DT,DataElement,,Date when the data made available i.e. date of loading,DATE,4dc13744-8845-490d-a1d2-8d2e51b5400b,718f9381-69a5-464d-9c85-19473c878916,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,DATERECEIVED,DataElement,,Date given application was received,DATE,c9681d0e-bae1-423f-96c8-1e78caf470b8,718f9381-69a5-464d-9c85-19473c878916,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,ID_E,DataElement,,Encrypted ID,BIGINT,b229a5b2-cbea-42d9-a095-313d798e8c74,718f9381-69a5-464d-9c85-19473c878916,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,DATEAPPLICATIONCOMPLETED,DataElement,,"Date given application was completed. This is Applications.DateCompleted when available, otherwise Cases.ClosureDate is used.",DATE,519b3533-7264-41e2-b8ac-2322e2607447,718f9381-69a5-464d-9c85-19473c878916,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,DATECOMPLETED,DataElement,,Date given application was completed,DATE,5d93fa88-4d28-42cd-a5a3-ea052fcae594,718f9381-69a5-464d-9c85-19473c878916,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,DATEOFAPPLICATION,DataElement,,Date of application,DATE,e56ec41d-611e-416a-80e1-32714b2fd0e8,718f9381-69a5-464d-9c85-19473c878916,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,COURTCOURTLEVELREF_ID,DataElement,,Court Level Reference ID,SMALLINT,ff85d7aa-7afe-4028-8687-d6d6937f0cea,718f9381-69a5-464d-9c85-19473c878916,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,APPLICATIONTYPE1_ID,DataElement,,Application Type 1 ID,SMALLINT,a9052a01-dbf7-4ef4-a94c-28a18f7c2010,718f9381-69a5-464d-9c85-19473c878916,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,CASE_ID_E,DataElement,,Encrypted Case ID,BIGINT,aef7235d-88e2-4a55-a034-6f4395b29d69,718f9381-69a5-464d-9c85-19473c878916,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,CASEREPORTTYPE_ID,DataElement,,Case Report Type ID,SMALLINT,d0ba3a10-b424-4298-98df-64aff5314d64,4730a793-a93e-4566-9434-103c98baf90d,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,POLICEAUTHORITY_ID,DataElement,,Police Authority ID,SMALLINT,eaf0ec80-1021-4160-ba91-468ea9522d97,4730a793-a93e-4566-9434-103c98baf90d,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,DATEMODIFIED,DataElement,,Date given safeguarding request was modified,DATE,5cabcba2-5d21-485d-8c81-28e06a6102db,4730a793-a93e-4566-9434-103c98baf90d,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,SAFEGUARDINGOPTOUTREASON_ID,DataElement,,Safeguarding Opted Out Reason ID,SMALLINT,08dc4fe7-69e2-415c-b660-648e7762e3db,4730a793-a93e-4566-9434-103c98baf90d,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,SAFEGUARDINGREASONTYPE_ID,DataElement,,Safeguarding Reason Type ID,SMALLINT,6eb7676b-5acf-4caa-9889-351d9b407097,4730a793-a93e-4566-9434-103c98baf90d,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,AVAIL_FROM_DT,DataElement,,Date when the data made available i.e. date of loading,DATE,2ac3e29a-2836-47f5-9661-9d6bd83a210a,4730a793-a93e-4566-9434-103c98baf90d,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,DATERECEIVED,DataElement,,Date given safeguarding request was received,DATE,eb875946-9b81-4339-ae14-e1cdc6a8a4dc,4730a793-a93e-4566-9434-103c98baf90d,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,KNOWNTOLA,DataElement,,Indicates whether or not the person recorded agianst the given safeguarding request is known to the local authority,VARCHAR,8ef72bb5-ccae-4ee7-8518-d905439209ae,4730a793-a93e-4566-9434-103c98baf90d,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,PERSON_ID_E,DataElement,,Encypted Person ID,BIGINT,c1e4232d-2021-46e7-9922-931abf92077b,4730a793-a93e-4566-9434-103c98baf90d,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,LOCALAUTHORITY_ID,DataElement,,Local Authority ID,SMALLINT,0ffa7b8c-5fae-4477-80ec-6d812a8f23d5,4730a793-a93e-4566-9434-103c98baf90d,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,SOLICITORREF_E,DataElement,,Encrypted Solicitor Reference Number,BIGINT,3deae90b-6cf3-484b-819a-2b223421595a,bdd8f120-4c64-4ce3-b258-be5fca882b8f,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,USEDFAMILYMEDIATION,DataElement,,Indicates whether or not the given participant has used family mediation,VARCHAR,377dfb7b-688a-45e9-8fd8-7081d8177a4b,bdd8f120-4c64-4ce3-b258-be5fca882b8f,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,CASEREF_E,DataElement,,Encrypted Case Reference Number,BIGINT,7b37ed7d-503a-4496-a1c2-8bbeacbfbe21,bdd8f120-4c64-4ce3-b258-be5fca882b8f,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,AVAIL_FROM_DT,DataElement,,Date when the data made available i.e. date of loading,DATE,a9c4ae5a-047d-4531-9c4b-0bae3f9c3c31,bdd8f120-4c64-4ce3-b258-be5fca882b8f,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,LOCALAUTHORITYREF,DataElement,,Local Authority Reference Number,SMALLINT,25d85cb1-f117-42bd-9f1b-a592728ce537,bdd8f120-4c64-4ce3-b258-be5fca882b8f,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,SOLICITORROLEREF,DataElement,,Solicitor Role Reference Number,CHARACTER,2024f0d6-c311-46c0-8133-32f395c71a1b,bdd8f120-4c64-4ce3-b258-be5fca882b8f,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,OTHERCOURTCASE,DataElement,,Indicates whether or not the given participant has another court case,VARCHAR,7eb2194a-3450-4a75-903b-b4370fac9f0e,bdd8f120-4c64-4ce3-b258-be5fca882b8f,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,PARENTINGPLANRECEIVED,DataElement,,Indicates whether or not the given participant has revieced the parenting plan,VARCHAR,93515f10-8eb6-476f-b68a-e27e45db1ca6,bdd8f120-4c64-4ce3-b258-be5fca882b8f,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,SAFEGUARDINGREF_E,DataElement,,Encrypted Safeguarding Reference Number,BIGINT,a960d3c4-7025-4485-abfc-c82e1c4cfa16,bdd8f120-4c64-4ce3-b258-be5fca882b8f,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,SOLICITORFIRMREF_E,DataElement,,Encrypted Solicitor Firm Reference Number,BIGINT,0efc7bce-0e05-4c0a-a51d-356c6b426174,bdd8f120-4c64-4ce3-b258-be5fca882b8f,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,DATEGENERATED,DataElement,,Date given child referal was generated,DATE,e26d0256-fb58-440c-856f-19d05b75c139,b6b832ab-aeed-45ad-b9de-b682f36137ea,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,CHILDREFERRALSTATU_ID,DataElement,,Child Referal Status ID,SMALLINT,454b722f-b213-41a2-8a36-e5cdb655a6de,b6b832ab-aeed-45ad-b9de-b682f36137ea,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,ID_E,DataElement,,Encrypted ID,BIGINT,354ff34b-f9cb-4358-8a8c-c32e222c662e,b6b832ab-aeed-45ad-b9de-b682f36137ea,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,LOCALAUTHORITY_ID,DataElement,,Local Authority ID,SMALLINT,2b74a66d-66c1-4eec-85e9-8198f89afc7c,b6b832ab-aeed-45ad-b9de-b682f36137ea,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,DATECOMPLETED,DataElement,,Date given child referal was completed,DATE,f5be6223-474d-451c-a29c-71185d16b8bf,b6b832ab-aeed-45ad-b9de-b682f36137ea,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,AVAIL_FROM_DT,DataElement,,Date when the data made available i.e. date of loading,DATE,4732d82e-b8d0-407b-8a2d-2603e449d00f,b6b832ab-aeed-45ad-b9de-b682f36137ea,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,CASE_ID_E,DataElement,,Encrypted Case ID,BIGINT,2ddee40c-67b0-4c08-861c-468a2f402236,b6b832ab-aeed-45ad-b9de-b682f36137ea,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,CASEREPORTTYPE_ID,DataElement,,Case Report Type ID,SMALLINT,96d66787-49e5-45af-be0e-328800604761,b6b832ab-aeed-45ad-b9de-b682f36137ea,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,PERSON_ID_E,DataElement,,Encrypted Person ID,BIGINT,64635800-b762-47d2-bc19-a2f6cca1ca12,b6b832ab-aeed-45ad-b9de-b682f36137ea,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,SPECIALITY_ID,DataElement,,Speciality ID,SMALLINT,1adbd004-cc3e-4ed3-9e6c-bcd83a8b13b1,b01a59ca-1b07-4261-a155-7a6307ebacb3,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,AVAIL_FROM_DT,DataElement,,Date when the data made available i.e. date of loading,DATE,1cb0c08c-fe46-4dab-9208-b0807d6c52eb,b01a59ca-1b07-4261-a155-7a6307ebacb3,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,ID_E,DataElement,,Encrypted ID,BIGINT,01f3a3e5-763f-484c-859c-088919bc119e,b01a59ca-1b07-4261-a155-7a6307ebacb3,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,EXPERT_ID_E,DataElement,,Encypted Expert ID,BIGINT,0b8e0a0d-0306-4038-90d3-cd84f39d8524,b01a59ca-1b07-4261-a155-7a6307ebacb3,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,AVAIL_FROM_DT,DataElement,,Date when the data made available i.e. date of loading,DATE,1c6b105d-84a0-4197-b8bc-27ad8eecf6f3,a9cfdfad-d8ed-4347-b53f-eea0910e7be7,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,CASETYPEREF,DataElement,,Case Type Reference Number,SMALLINT,a704f0d9-b7c1-46f5-8d80-c2990721c01c,a9cfdfad-d8ed-4347-b53f-eea0910e7be7,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,CASESTATUSREF,DataElement,,Case Status Reference Number,SMALLINT,5668880e-366c-43c7-999f-bb9907df8533,a9cfdfad-d8ed-4347-b53f-eea0910e7be7,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,LAWTYPEREF,DataElement,,Law Type Reference Number,SMALLINT,355b8b17-567f-4056-85e8-6fb73cc1590a,a9cfdfad-d8ed-4347-b53f-eea0910e7be7,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,CASEID_E,DataElement,,Encrypted Case ID,BIGINT,039f2c06-8441-4fd3-bbc7-00dff0e9c51a,a9cfdfad-d8ed-4347-b53f-eea0910e7be7,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,TRIALSCHEMEREF,DataElement,,Trial Scheme Reference Number,SMALLINT,7d1c55f7-59fd-4105-a1ef-c0042f18f42f,a9cfdfad-d8ed-4347-b53f-eea0910e7be7,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
,CASETYPE,DataElement,,Case Type Description,VARCHAR,e37f3462-ad80-4386-8939-1a32cec8ea26,a9cfdfad-d8ed-4347-b53f-eea0910e7be7,,23306c88-ecb0-4955-99d4-c5d20e84cebf,PrimitiveType
